damp,temp0,temp1,temp2,temp3,temp4,temp5,temp6,temp7,temp8,temp9,temp10,temp11,temp12,temp13,temp14,temp15,temp16,temp17,temp18,temp19,temp20,temp21,temp22,temp23,temp24,temp25,temp26,temp27,temp28,temp29,temp30,temp31,temp32,temp33,temp34,temp35,temp36,temp37,temp38,temp39,temp40,temp41,temp42,temp43,temp44,temp45,temp46,temp47,temp48,temp49,temp50,temp51,temp52,temp53,temp54,temp55,temp56,temp57,temp58,temp59,temp60,temp61,temp62,temp63,temp64,temp65,temp66,temp67,temp68,temp69,temp70,temp71,temp72,temp73,temp74,temp75,temp76,temp77,temp78,temp79,temp80,temp81,temp82,temp83,temp84,temp85,temp86,temp87,temp88,temp89,temp90,temp91,temp92,temp93,temp94,temp95,temp96,temp97,temp98,temp99,temp100
2169,0.95606665,0.8938334,0.98923137,1.1041063,1.006115,1.0137281,1.1528771,1.3536248,1.1355666,1.266248,1.4691186,1.5124888,1.6022394,1.483184,1.561541,1.9415011,2.0942835,1.5740534,2.0961584,2.5399485,2.345281,2.2611862,2.6518033,2.9516663,3.129674,3.2062476,3.0799739,3.7422889,3.99248,4.1660278,3.8186038,4.7697185,5.1167859,4.8767252,5.7811288,5.9062422,5.9697384,6.7148063,7.9957756,7.2854737,7.6495431,9.1143067,9.3107649,10.790679,10.36234,10.785751,11.815856,14.08556,13.495935,13.505743,16.058427,17.800529,18.26876,17.954287,21.111183,22.360782,25.069235,25.962613,25.665707,27.615847,31.792257,34.340029,36.196598,38.069049,40.53636,43.768833,47.518664,49.355941,51.195563,53.223739,60.264834,65.769858,65.447435,71.269515,73.244927,84.519475,87.649137,86.556989,90.538478,100.35707,106.89489,109.35289,106.70876,115.18258,114.86788,129.98729,129.8485,131.46461,141.5941,133.80011,139.83454,134.82844,139.99197,135.15107,134.54698,132.17915,141.42077,134.30329,118.8344,119.53116,115.34297
2170,0.95606665,0.89381465,0.98920781,1.1040547,1.0060404,1.0136287,1.1527414,1.3534246,1.1353655,1.265993,1.4687822,1.512101,1.6017729,1.4827143,1.5610011,1.9407807,2.0934156,1.5733526,2.0952052,2.5386947,2.3440101,2.2599201,2.6502839,2.9498001,3.1276486,3.2040163,3.0777079,3.7395764,3.9893712,4.1624864,3.8154071,4.7657132,5.1117946,4.8719563,5.7756334,5.8997677,5.9634806,6.7076611,7.9870432,7.2757805,7.6412868,9.1029035,9.2994614,10.775439,10.347902,10.77129,11.800158,14.065789,13.473163,13.483769,16.038363,17.77089,18.234861,17.921486,21.079047,22.323781,25.024585,25.912021,25.614185,27.573391,31.733187,34.275619,36.121858,37.987686,40.448148,43.678101,47.425269,49.252456,51.077791,53.107426,60.152904,65.651905,65.276414,71.128395,73.10014,84.324263,87.501896,86.37141,90.224292,100.21394,106.82846,109.28732,106.30047,114.53774,114.33383,130.06943,129.10797,131.46703,140.89116,134.09995,140.23205,134.90178,138.37956,134.17481,134.85527,136.01715,138.04281,128.66933,121.78131,122.74591,124.7041
2171,0.95606665,0.89379592,0.98918428,1.1040033,1.0059659,1.0135295,1.1526058,1.3532247,1.1351646,1.2657383,1.4684462,1.5117138,1.601307,1.4822451,1.560462,1.9400613,2.092549,1.5726547,2.0942409,2.537418,2.3427185,2.258671,2.6487574,2.9479274,3.1256205,3.201813,3.07544,3.7368227,3.9862571,4.1589602,3.8122068,4.7615037,5.1067876,4.8671519,5.7701023,5.8932546,5.9570139,6.7007288,7.9784159,7.2664193,7.6326425,9.0914508,9.2875908,10.760324,10.333249,10.756171,11.784983,14.046534,13.451085,13.462553,16.018335,17.742438,18.204623,17.890171,21.045978,22.287048,24.980631,25.861358,25.561481,27.533334,31.67574,34.213762,36.046962,37.909205,40.360901,43.58674,47.335927,49.137793,50.961666,52.995617,60.034746,65.524845,65.109129,70.975849,72.97869,84.108602,87.302877,86.181357,89.948198,100.04702,106.71008,109.14995,105.87565,113.96404,114.27537,130.27572,128.88653,131.63706,139.97622,134.39646,139.34577,135.77919,135.48623,135.21026,133.06797,137.83046,134.6907,128.97718,121.47421,123.79066,116.09377
2172,0.95606665,0.89377721,0.98916076,1.1039519,1.0058914,1.0134303,1.1524704,1.3530251,1.134964,1.2654839,1.4681106,1.5113271,1.6008417,1.4817766,1.5599239,1.9393387,2.0916857,1.5719627,2.0932885,2.5361699,2.3414464,2.2574135,2.647226,2.9460881,3.1236329,3.1995983,3.0732428,3.7341268,3.9832406,4.1554539,3.8089837,4.7574172,5.1018175,4.8625059,5.7646611,5.886722,5.9506831,6.6938698,7.9695633,7.256639,7.6240683,9.0799082,9.2758347,10.745294,10.31855,10.741689,11.769448,14.026614,13.42856,13.441419,15.998927,17.714925,18.173309,17.857728,21.012822,22.249733,24.93566,25.80901,25.511445,27.494133,31.619972,34.154104,35.972243,37.831215,40.281657,43.497695,47.236865,49.030622,50.843884,52.875601,59.91066,65.408877,64.968248,70.842227,72.859885,83.93157,87.145928,85.966339,89.721916,99.84556,106.60184,108.96697,105.34783,113.65098,114.29237,130.06282,128.46581,132.1711,139.39519,134.49593,138.55056,138.32412,136.71588,133.8282,134.53257,136.74013,129.05421,130.01612,121.45725,119.09582,113.0213
2173,0.95606665,0.89375852,0.98913726,1.1039005,1.005817,1.0133313,1.1523351,1.3528256,1.1347636,1.2652298,1.4677754,1.5109408,1.600377,1.4813087,1.5593862,1.9386213,2.0908215,1.5712634,2.0923593,2.5349135,2.3401634,2.256177,2.6457177,2.9442715,3.1215941,3.1973965,3.0710163,3.7314952,3.9802177,4.1518701,3.8058434,4.7533682,5.0969323,4.8576784,5.7591258,5.8803637,5.9443153,6.687196,7.9608386,7.2472235,7.6154108,9.0686487,9.2636881,10.730151,10.304258,10.726856,11.754053,14.007461,13.40643,13.419518,15.978975,17.685607,18.142072,17.825496,20.979271,22.211812,24.891884,25.758351,25.460067,27.456992,31.562234,34.08866,35.89745,37.753572,40.200022,43.410172,47.15032,48.923732,50.730547,52.766591,59.799958,65.281901,64.808319,70.700406,72.744745,83.729591,86.994799,85.750041,89.420984,99.559199,106.55674,108.78944,105.02402,113.12495,113.95795,130.12832,128.45988,132.31164,139.10533,134.51216,138.52798,139.96005,135.63955,132.26132,133.98415,136.86534,129.51869,125.41607,121.5071,121.91967,119.27109
2174,0.95606665,0.89373986,0.98911378,1.1038493,1.0057428,1.0132324,1.1522,1.3526265,1.1345635,1.2649761,1.4674407,1.5105551,1.5999129,1.4808415,1.5588492,1.9379049,2.0899586,1.5705699,2.0914077,2.5336516,2.3388757,2.2549011,2.64416,2.9424564,3.1195176,3.1951332,3.068744,3.7287648,3.977179,4.1483427,3.8026743,4.7494157,5.091935,4.8527973,5.7536613,5.8740458,5.9379899,6.6803542,7.9522165,7.2375283,7.6070274,9.0572515,9.252013,10.715421,10.289756,10.712268,11.738956,13.989219,13.383894,13.398653,15.959111,17.65744,18.111853,17.794611,20.945034,22.174862,24.848695,25.706949,25.409982,27.416692,31.509116,34.025764,35.821547,37.677227,40.113859,43.323994,47.063762,48.81492,50.619805,52.668506,59.690481,65.163298,64.647731,70.5305,72.62525,83.554702,86.8567,85.503023,89.173395,99.274434,106.36256,108.67248,104.71856,112.64218,113.80839,130.2052,128.241,132.23498,139.14039,134.96468,138.49387,140.99614,135.5059,132.83207,134.01012,136.49536,128.35922,128.47516,127.18428,119.55451,117.70587
2175,0.95606665,0.89372122,0.98909031,1.1037981,1.0056685,1.0131336,1.1520651,1.3524275,1.1343636,1.2647227,1.4671063,1.5101699,1.5994495,1.4803748,1.558313,1.9371935,2.0890961,1.5698775,2.090466,2.5324089,2.3376159,2.2536573,2.6426841,2.9406449,3.1174974,3.1929216,3.0665936,3.7261004,3.974171,4.1447736,3.7995382,4.7453896,5.0869167,4.8481346,5.7481995,5.8676125,5.9316495,6.6737008,7.9433707,7.227915,7.5986174,9.0459844,9.2403584,10.700218,10.275286,10.697417,11.723595,13.969697,13.361902,13.3762,15.939616,17.628744,18.080275,17.763194,20.910198,22.138584,24.804038,25.657341,25.355711,27.377801,31.453792,33.963304,35.74629,37.602636,40.03193,43.239874,46.970109,48.705481,50.513077,52.558454,59.585478,65.028289,64.482561,70.386511,72.500214,83.358573,86.679023,85.266904,88.893067,98.966122,106.25985,108.50087,104.36707,112.1402,113.59688,130.14892,128.27353,132.44961,139.24185,136.3009,137.85574,141.33842,135.56997,133.05828,134.3928,137.59315,128.06217,129.43506,127.61793,113.94129,118.59018
2176,0.95606665,0.89370259,0.98906687,1.1037471,1.0055944,1.0130349,1.1519303,1.3522289,1.1341639,1.2644696,1.4667724,1.5097852,1.5989866,1.479909,1.5577794,1.9364807,2.0882345,1.5691796,2.0895239,2.5311438,2.3363565,2.2524027,2.641181,2.938826,3.1154956,3.1907282,3.0643703,3.7234351,3.9711792,4.141269,3.796505,4.7413756,5.0819803,4.8434171,5.7430415,5.8613467,5.9253285,6.66713,7.9348393,7.21839,7.590445,9.0350165,9.2286976,10.685542,10.261294,10.682631,11.707522,13.95037,13.340334,13.35545,15.919057,17.60001,18.04908,17.732838,20.876614,22.102992,24.760674,25.608873,25.30299,27.339232,31.402241,33.902333,35.673051,37.528555,39.950677,43.151151,46.884759,48.600853,50.400149,52.449927,59.461201,64.918444,64.340584,70.223421,72.398404,83.180472,86.52013,85.029749,88.621001,98.732261,105.93155,108.43879,104.06848,111.74678,113.43119,130.22924,128.32802,132.50597,139.63819,137.10606,137.69187,142.48732,138.82425,130.78024,138.45212,134.18837,132.93513,122.88061,125.74605,119.85231,124.77448
2177,0.95606665,0.893684,0.98904344,1.103696,1.0055204,1.0129363,1.1517957,1.3520304,1.1339645,1.2642167,1.4664389,1.5094011,1.5985244,1.4794436,1.5572447,1.9357713,2.0873745,1.568491,2.0885727,2.5298934,2.3350999,2.2511476,2.63965,2.9370053,3.1134482,3.1884985,3.0621274,3.720721,3.9681156,4.1377919,3.7933647,4.7373597,5.0771578,4.8387151,5.7375867,5.8550571,5.9190298,6.6602882,7.9262599,7.2088301,7.5821332,9.0242429,9.2174684,10.670768,10.247551,10.668021,11.691881,13.931513,13.318016,13.334909,15.898259,17.571892,18.017698,17.702279,20.842972,22.067332,24.716837,25.561341,25.250457,27.301041,31.35012,33.839815,35.601516,37.454061,39.865116,43.067464,46.801852,48.506264,50.298455,52.342925,59.339564,64.804941,64.209651,70.068298,72.273236,82.998629,86.354412,84.776637,88.386882,98.415152,105.72857,108.33966,103.64295,111.1772,113.42195,130.3355,128.67014,132.74609,139.01626,138.85588,137.14515,142.30276,138.63078,132.63581,139.6667,130.66022,132.69459,128.48015,120.0214,128.10869,119.07604
2178,0.95606665,0.89366542,0.98902003,1.1036451,1.0054464,1.0128378,1.1516613,1.3518322,1.1337653,1.2639643,1.4661058,1.5090174,1.5980627,1.4789788,1.5567106,1.9350627,2.0865157,1.5678023,2.0876213,2.5286388,2.3338266,2.2498895,2.6381388,2.9351811,3.1114146,3.1862648,3.0599072,3.7180633,3.9650992,4.1341615,3.7902602,4.733318,5.0722152,4.8338556,5.7321613,5.8486252,5.9127176,6.65338,7.917437,7.1991519,7.5735876,9.013416,9.205604,10.655685,10.233198,10.653171,11.676651,13.912845,13.295904,13.313942,15.877265,17.543305,17.985504,17.671788,20.808566,22.030919,24.673516,25.513928,25.198687,27.261649,31.295186,33.778698,35.529495,37.379117,39.775797,42.980241,46.711446,48.402961,50.179873,52.221644,59.213664,64.682461,64.074245,69.919921,72.16549,82.795378,86.180642,84.514627,88.147309,98.182791,105.50695,108.09189,103.35481,110.62356,113.53321,130.40294,128.46983,132.50499,138.99491,138.80709,137.50098,140.9224,138.73533,133.32828,143.65679,130.07124,131.24395,126.67254,122.81044,123.09843,122.7213
2179,0.95606665,0.89364687,0.98899664,1.1035942,1.0053725,1.0127395,1.151527,1.3516343,1.1335664,1.2637121,1.4657731,1.5086342,1.5976017,1.4785146,1.5561773,1.9343586,2.085657,1.5671068,2.0866678,2.527385,2.3325673,2.2486525,2.6366322,2.9333422,3.1093791,3.1840509,3.0577266,3.7153672,3.962058,4.130722,3.7871167,4.7293958,5.0671078,4.8290829,5.7268247,5.8421881,5.9062299,6.6465034,7.9086703,7.1894759,7.5652431,9.0023693,9.1938413,10.640473,10.218985,10.638259,11.661174,13.894136,13.27343,13.292373,15.855763,17.514464,17.953773,17.640711,20.775319,21.995326,24.629559,25.463626,25.145584,27.221068,31.240238,33.713387,35.459374,37.301948,39.687357,42.891418,46.619729,48.302747,50.06748,52.106653,59.097295,64.581349,63.924244,69.752187,72.085241,82.574475,86.029784,84.27646,87.909416,97.873961,105.35649,107.99335,102.93593,110.11545,113.60531,130.09809,128.91439,132.51936,139.26611,138.59943,138.24138,139.3675,138.57987,134.56711,144.6028,129.82454,131.78342,126.06204,129.09192,123.17373,118.92877
2180,0.95606665,0.89362833,0.98897327,1.1035434,1.0052987,1.0126412,1.1513928,1.3514366,1.1333677,1.2634602,1.4654408,1.5082516,1.5971413,1.4780511,1.5556447,1.9336698,2.0847955,1.5664185,2.0857339,2.5261522,2.3313287,2.2474138,2.6351433,2.9315648,3.1073597,3.1818714,3.0555436,3.7127361,3.9590252,4.1271533,3.7840187,4.7253898,5.062306,4.8242866,5.7214975,5.8360494,5.9001947,6.6397512,7.9000703,7.1799401,7.5569112,8.9916393,9.1825226,10.626035,10.204391,10.623949,11.645536,13.875972,13.251671,13.271199,15.836234,17.48531,17.921632,17.609404,20.744123,21.960569,24.588576,25.419369,25.096618,27.183003,31.185554,33.649271,35.389693,37.225568,39.601629,42.801898,46.533306,48.194005,49.950313,51.996076,58.983723,64.466157,63.790018,69.610812,71.984162,82.398307,85.845423,84.062569,87.669192,97.603658,105.23194,107.77312,102.76227,109.58573,113.56358,129.93155,129.29264,132.10695,139.06923,139.06656,138.75616,136.91402,138.98893,133.69058,142.06375,133.27039,131.78467,125.04166,127.45732,124.22045,118.26795
2181,0.95606665,0.89360982,0.98894991,1.1034927,1.005225,1.0125431,1.1512589,1.3512391,1.1331692,1.2632086,1.465109,1.5078694,1.5966814,1.4775881,1.5551129,1.9329713,2.0839383,1.5657274,2.084785,2.5249115,2.3300823,2.2461691,2.6336488,2.9297591,3.10536,3.1796932,3.0533997,3.7101227,3.9560491,4.1236951,3.7810527,4.721444,5.057471,4.8195513,5.7162679,5.8298062,5.8939246,6.6329792,7.8914856,7.1704824,7.5486963,8.9810323,9.1705386,10.610565,10.190819,10.609133,11.630174,13.858081,13.230262,13.250203,15.816991,17.455951,17.890011,17.577869,20.713154,21.924168,24.54549,25.369444,25.044588,27.140548,31.133137,33.586277,35.315438,37.148949,39.521261,42.716218,46.452487,48.092406,49.833544,51.888418,58.869226,64.355811,63.619194,69.444522,71.88528,82.221609,85.652793,83.829026,87.432645,97.360259,104.99759,107.60954,102.56733,109.01842,113.79301,129.7205,129.8309,131.73044,138.94162,138.12497,138.20567,137.07123,138.32985,134.73629,139.43222,138.41134,125.29974,128.76558,125.86165,121.15091,119.14303
2182,0.95606665,0.89359133,0.98892657,1.1034421,1.0051513,1.012445,1.151125,1.3510419,1.132971,1.2629574,1.4647775,1.5074877,1.5962222,1.4771258,1.5545842,1.9322557,2.0830909,1.5650437,2.0838505,2.5236726,2.3288374,2.2449214,2.6321484,2.9279389,3.1033752,3.1775008,3.0512609,3.7074743,3.9530221,4.1201364,3.7779971,4.7174975,5.0524606,4.8149021,5.7109873,5.823941,5.8877402,6.6265055,7.8831296,7.1608104,7.5404005,8.9705511,9.1586744,10.595785,10.177175,10.59521,11.615189,13.839999,13.207829,13.230084,15.795222,17.427127,17.858526,17.547622,20.68192,21.889715,24.502586,25.322814,24.996099,27.101649,31.085948,33.524807,35.243465,37.073369,39.44268,42.634072,46.373773,47.983973,49.720382,51.782542,58.763817,64.216872,63.480778,69.270392,71.787973,82.067308,85.452869,83.577977,87.177202,97.080983,104.73521,107.38033,102.37286,108.77319,114.25975,129.555,130.55605,132.18075,138.23424,137.28911,137.16489,139.12573,140.2016,133.66715,137.11127,139.23565,128.18542,128.39431,128.18916,121.49106,114.48508
2183,0.95606665,0.89357287,0.98890326,1.1033915,1.0050778,1.0123471,1.1509914,1.3508449,1.1327729,1.2627065,1.4644465,1.5071066,1.5957636,1.4766641,1.5540538,1.9315413,2.0822412,1.5643653,2.0829188,2.5224244,2.32757,2.243695,2.6306619,2.9261322,3.1013282,3.1752571,3.0490323,3.704777,3.9500304,4.116656,3.7748308,4.7134105,5.0475079,4.8101116,5.7054874,5.8174979,5.8814043,6.619619,7.8745805,7.1513547,7.5320839,8.9597198,9.147241,10.580923,10.162879,10.580711,11.599078,13.822089,13.18652,13.209489,15.775591,17.399221,17.827702,17.516049,20.650359,21.854761,24.460572,25.27394,24.947701,27.062499,31.032353,33.461392,35.170702,36.990994,39.358025,42.552568,46.288763,47.885354,49.607924,51.659039,58.635078,64.119001,63.334413,69.131062,71.708506,81.888792,85.281852,83.401051,86.975721,96.765996,104.59878,107.23087,102.22828,108.47713,114.35625,129.47897,131.23839,131.99652,137.8004,136.87846,136.14641,139.39045,142.91319,134.83407,134.58966,138.15263,132.37792,129.88198,129.14,120.93327,115.24085
2184,0.95606665,0.89355442,0.98887995,1.103341,1.0050043,1.0122493,1.1508579,1.3506482,1.1325752,1.2624558,1.4641158,1.5067259,1.5953056,1.4762031,1.5535238,1.9308252,2.0813898,1.5636744,2.0819705,2.5211695,2.3263174,2.242477,2.6291775,2.9243185,3.0993185,3.173073,3.0468368,3.702127,3.9469749,4.113176,3.7716615,4.7095593,5.042717,4.8054329,5.7001934,5.8112567,5.8751702,6.6126278,7.8658192,7.1417884,7.5239558,8.9490281,9.1355723,10.566591,10.149311,10.565844,11.583184,13.804147,13.165365,13.189192,15.754906,17.371799,17.796377,17.485904,20.617651,21.818244,24.417721,25.225785,24.89911,27.023588,30.978266,33.398404,35.099676,36.915094,39.279872,42.47155,46.198352,47.780478,49.501589,51.545287,58.496181,63.996144,63.188485,68.994838,71.606223,81.713585,85.074479,83.213978,86.734536,96.504253,104.56881,106.94626,102.15051,108.066,114.61885,129.20103,131.69969,131.33684,137.25815,136.66709,135.9281,138.9981,142.99,134.69978,132.97194,138.6563,130.13477,130.02643,128.73867,120.48285,120.03336
2185,0.95606665,0.893536,0.98885667,1.1032906,1.0049309,1.0121516,1.1507246,1.3504517,1.1323776,1.2622055,1.4637856,1.5063458,1.5948482,1.4757426,1.5529949,1.9301127,2.0805425,1.5629924,2.0810277,2.5199225,2.325063,2.2412197,2.6276845,2.9225104,3.0972988,3.1708765,3.0446307,3.6994551,3.9440036,4.1096248,3.7684952,4.7055972,5.0379884,4.8008997,5.6948231,5.8050197,5.8688909,6.6059897,7.8571354,7.1321933,7.516046,8.9383743,9.1241682,10.551818,10.135614,10.550955,11.567953,13.786104,13.144436,13.168027,15.734461,17.343594,17.764787,17.455326,20.584034,21.783636,24.374239,25.176879,24.84937,26.982632,30.924788,33.334496,35.027973,36.835062,39.202731,42.393112,46.110306,47.676435,49.400058,51.433308,58.349321,63.865357,63.023992,68.866238,71.516681,81.512612,84.862024,83.010488,86.497232,96.192538,104.41902,106.71623,102.11236,107.70815,114.75438,128.97439,132.10878,130.92647,136.06981,136.15775,136.98357,138.24178,141.62958,135.75572,134.45318,138.22474,131.05756,124.10854,130.36467,120.75653,122.79022
2186,0.95606665,0.8935176,0.98883341,1.1032402,1.0048576,1.012054,1.1505914,1.3502554,1.1321803,1.2619555,1.4634558,1.5059661,1.5943913,1.4752827,1.5524666,1.9294012,2.0796963,1.5623146,2.0800967,2.5186803,2.3238131,2.2399781,2.6262049,2.9207028,3.0952935,3.1686542,3.0425295,3.6968495,3.9410951,4.1061089,3.7654378,4.7017425,5.0333263,4.7964325,5.6895781,5.7989862,5.862796,6.5992822,7.8486511,7.1229684,7.5082015,8.9277748,9.1126567,10.537229,10.12201,10.536864,11.55337,13.769161,13.124008,13.148836,15.715531,17.316799,17.734419,17.425423,20.55294,21.749239,24.333666,25.129557,24.801051,26.94604,30.873505,33.274241,34.95784,36.759578,39.119928,42.317887,46.027363,47.573686,49.301708,51.347441,58.21925,63.7392,62.868017,68.750036,71.462142,81.338628,84.65955,82.861364,86.253866,95.875553,104.33171,106.41053,102.14882,107.18686,115.16442,128.92273,132.7092,130.61521,135.15863,135.36546,138.8212,137.8184,139.0874,137.39624,129.63677,141.80214,129.95137,122.64644,127.57692,125.20561,124.40921
2187,0.95606665,0.89349922,0.98881016,1.1031899,1.0047843,1.0119565,1.1504584,1.3500594,1.1319833,1.2617058,1.4631264,1.505587,1.5939351,1.4748235,1.551939,1.9286908,2.0788514,1.5616343,2.0791662,2.5174319,2.322553,2.2387363,2.6247212,2.918894,3.0932981,3.1664552,3.0403666,3.6942193,3.9381075,4.1026112,3.7622425,4.697766,5.0284599,4.7917813,5.6839904,5.7925937,5.85659,6.5923108,7.8399021,7.1134036,7.4995948,8.9168731,9.1011777,10.522518,10.107812,10.522775,11.538387,13.750824,13.102325,13.127859,15.694979,17.289886,17.702618,17.395162,20.520816,21.715243,24.290248,25.082192,24.751366,26.907798,30.820022,33.210238,34.885197,36.678979,39.03812,42.242731,45.933434,47.466346,49.198825,51.234207,58.081612,63.624502,62.73061,68.596425,71.365567,81.184514,84.451,82.675951,86.022235,95.609022,104.1704,106.16077,102.1181,106.94371,115.32354,128.62364,132.57063,130.11274,134.15052,135.35118,139.97326,137.66364,138.64354,138.46782,131.84328,144.49717,130.06355,125.3255,124.94798,124.29222,120.83726
2188,0.95606665,0.89348086,0.98878693,1.1031397,1.0047111,1.0118591,1.1503255,1.3498637,1.1317864,1.2614564,1.4627974,1.5052083,1.5934795,1.4743648,1.5514147,1.9279812,2.0780113,1.5609523,2.078245,2.5161924,2.3213117,2.2375197,2.6232541,2.9170979,3.0912864,3.1642841,3.0382148,3.6916011,3.9351045,4.0991934,3.7591317,4.6938254,5.0237703,4.7871809,5.6786134,5.7863977,5.8504693,6.585419,7.8316107,7.1038952,7.4914429,8.9063378,9.0895882,10.508105,10.093548,10.507824,11.523732,13.732743,13.081678,13.107082,15.673556,17.262248,17.671538,17.364371,20.48674,21.680017,24.246888,25.035956,24.703148,26.865838,30.769172,33.143158,34.80847,36.601356,38.957868,42.161093,45.843813,47.355027,49.102029,51.119082,57.949541,63.513614,62.579443,68.463136,71.262831,80.977568,84.260466,82.475334,85.754096,95.322135,103.95338,105.89581,101.95944,106.66201,115.70588,128.35461,132.64088,129.65578,133.35156,134.67034,140.46759,136.69844,140.72803,138.70056,134.0006,145.67788,128.96724,127.94352,127.46215,127.10777,124.74277
2189,0.95606665,0.89346253,0.98876371,1.1030896,1.004638,1.0117619,1.1501928,1.3496681,1.1315898,1.2612073,1.4624688,1.5048302,1.5930245,1.4739067,1.5508885,1.9272727,2.0771688,1.5602806,2.0773039,2.5149533,2.320063,2.2362745,2.6217661,2.9153072,3.0893177,3.1621218,3.0360588,3.6890114,3.9321685,4.0957508,3.7560383,4.6899118,5.0190803,4.7825786,5.673185,5.7802434,5.8443253,6.5786622,7.8231835,7.0945022,7.4832614,8.8961848,9.0783549,10.493609,10.079804,10.493686,11.508962,13.715017,13.060403,13.086003,15.652562,17.235125,17.640368,17.334745,20.456391,21.645078,24.205273,24.990574,24.654817,26.826852,30.718157,33.080433,34.734243,36.529968,38.883066,42.08283,45.752927,47.255739,49.001571,51.01672,57.824173,63.388295,62.419785,68.337555,71.153427,80.799937,84.026669,82.312037,85.48227,95.075502,103.73065,105.61631,101.83628,106.60991,115.83489,127.92714,132.74404,129.51428,132.5166,134.11888,140.93777,136.52756,141.80977,137.05563,135.8943,142.67348,131.40066,131.81527,128.4259,124.0481,124.28216
2190,0.95606665,0.89344421,0.98874052,1.1030395,1.004565,1.0116647,1.1500602,1.3494728,1.1313935,1.2609585,1.4621406,1.5044525,1.59257,1.4734492,1.5503631,1.9265651,2.0763275,1.5596001,2.0763774,2.5137144,2.3188234,2.2350346,2.6203158,2.913523,3.0873571,3.1599143,3.0339398,3.6864386,3.929254,4.0923033,3.7529922,4.6860351,5.0143967,4.7780999,5.6679074,5.7742861,5.8380682,6.5720861,7.8147476,7.0854141,7.4754006,8.8853721,9.0673604,10.479364,10.065853,10.479307,11.494613,13.697743,13.038923,13.065602,15.631066,17.208739,17.610068,17.305419,20.423542,21.610572,24.163204,24.942327,24.605422,26.78503,30.663355,33.016994,34.661114,36.458112,38.805596,42.002261,45.658655,47.154066,48.900411,50.904813,57.682765,63.289037,62.289962,68.235119,71.032083,80.634981,83.825044,82.104793,85.175479,94.787751,103.61039,105.18719,101.81065,106.26858,115.93616,127.69543,132.86643,129.03967,132.2053,134.22152,141.46525,135.54375,141.82548,136.64978,138.76673,139.90748,132.45393,131.77381,125.98253,128.85071,121.76194
2191,0.95606665,0.89342592,0.98871734,1.1029895,1.0044921,1.0115677,1.1499279,1.3492778,1.1311973,1.2607101,1.4618128,1.5040753,1.5921162,1.4729923,1.5498384,1.9258586,2.0754854,1.5589235,2.0754462,2.5124718,2.317571,2.2338375,2.6188691,2.9117226,3.0853502,3.1577434,3.0318108,3.6838476,3.9263299,4.0888223,3.7498899,4.6821706,5.0096345,4.7734556,5.6622869,5.768039,5.8322228,6.5652403,7.8061836,7.0758378,7.4671697,8.8744757,9.0561983,10.465027,10.052131,10.464314,11.480142,13.679506,13.017954,13.044893,15.611138,17.180481,17.577675,17.276727,20.390496,21.577006,24.119878,24.895886,24.557415,26.745275,30.615259,32.95199,34.585254,36.380748,38.721402,41.919871,45.575043,47.052572,48.800902,50.802485,57.547925,63.191089,62.143714,68.094729,70.93402,80.434514,83.594643,81.926617,84.99294,94.533149,103.32993,104.8049,101.72458,106.17933,116.01477,127.37975,132.76177,128.76195,131.72602,133.77318,142.15496,137.05498,142.4943,135.63543,138.15662,140.21475,131.84145,130.92078,125.38321,128.00837,124.51563
2192,0.95606665,0.89340765,0.98869418,1.1029396,1.0044192,1.0114707,1.1497956,1.349083,1.1310014,1.2604619,1.4614854,1.5036986,1.5916629,1.4725363,1.5493139,1.9251515,2.0746449,1.5582498,2.0745154,2.5112223,2.3163129,2.2325804,2.6173813,2.9099368,3.0833529,3.1555714,3.0296842,3.6812542,3.9234123,4.0853964,3.7468023,4.6783558,5.0049353,4.7690721,5.6569327,5.7619605,5.8262358,6.558742,7.7976289,7.0668509,7.4590705,8.8640799,9.0454299,10.451015,10.038211,10.450445,11.465902,13.661437,12.997174,13.025008,15.591449,17.153649,17.547145,17.246914,20.357503,21.543822,24.076807,24.850099,24.511277,26.705473,30.567022,32.889263,34.510832,36.298734,38.645959,41.834757,45.491303,46.955144,48.693184,50.700801,57.421519,63.102842,61.982881,67.963486,70.831682,80.25735,83.401724,81.704819,84.765697,94.254607,103.26094,104.51903,101.7224,106.05523,116.1682,126.75871,132.38488,128.26157,131.83522,133.94329,142.04573,135.28554,141.79543,136.40085,134.16235,140.89564,131.67879,129.08883,130.97083,122.80916,120.31296
